text,labels,fuel_type,year
"Hiertoe werd een voorstel van het dagelijks bestuur van de Rijnmond aangenomen waarin een pleidooi werd gehouden voor het verwerpen van vervoer van dit aardgas in dat gebied. Volgens het bestuur zou het binnenlopen van tankers en het overpompen van gas de grootste risico's met zich meedragen. Een ander voorstel van het dagelijks bestuur waarin gepleit werd voor overslag op zee, bijvoorbeeld op een platform voor de kust werd verworpen, zodat zich de raad tenslotte uitsprak tegen elke overslag en opslag van vloeibaar aardgas op de Maasvlakte. De regering heeft de drie lokale overheden, provinciale staten, Rijnmond en de gemeente Rotterdam gevraagd hun standpunt bekend te maken over de vestiging van een terminal voor vloeibaar aardgas op de Maasvlakte. Het provinciale bestuur deelde vorige week al mee geen uitspraak te kunnen doen over de plaats op de Maasvlakte waar in 1984 het door de Gasunie in Algerije gekochte aardgas moet worden overgeslagen. Gedeputeerde Staten trokken hun voorstel tot vestiging van een terminal op de Voornedam in, nadat een motie werd aangenomen waarin er bij de regering op werd aangedrongen eerst alle alternatieve mogelijkheden te laten bestuderen. Woensdag moet de Rotterdamse gemeenteraad haar standpunt bepalen. De uiteindelijke beslissing moet vóór 31 oktober door de regering worden genomen wegens contractuele verplichtingen. Het contract behelst de levering van 4 miyard kubieke meter gas gedurende twintig jaar.",2,gas,1970s
"1 winter elektriciteitscentrales, die normaal op Want energie is uiteindelijk de kurk waarop De energiesituatie in de wereld is de aardgas draaien, genoodzaakt geweest over te onze maatschappij drijft. laatste maanden aanmerkelijk ver- schakelen op olie als brandstof. Omdat op slechterd. Dat heeft te maken met de koude dagen het aardgas voornamelijk voor sterk verminderde olieaanvoer uit verwarming moet worden gebruikt. En ook 5% is niet niks. Maar wèl haalbaar. Iran, dat heeft ook te maken met de dat heeft een extra aanslag op onze voor- Gemakkelijk haalbaar zelfs als we alleen maar afgelopen strenge winter. raden betekend. zorgen dat we geen energie nodeloos ver- Daarom móet de regering een nmnnmmn bruiken. Als we niet meer te hard rijden met beroep op u doen om vanaf heden de auto, bijvoorbeeld. En als we aan de hand nog bewuster, nog zuiniger, nog zin- We hebben de strengste winter sinds 16 van de tips hieronder, wat aandachtiger omvoller met energie om te gaan. jaar achter de rug. In de maanden januari en gaan met gas en elektriciteit thuis. Met alle vormen van energie. En in februari is er ruim 2 miljard kubieke meter En... we moeten het allemaal doen, niemand alle gebruikssituaties. Wij dienen, gas méér verbruikt dan in voorgaande jaren. uitgezonderd. En blijven doen. met ons allen, op korte termijn, Dat betekent dus, dat er in één klap 2 miljard Want alleen zó houden we het zelf in de hand besparingen te realiseren in de orde kubieke meter extra van onze gasvoorraden of we de komende winter uit de problemen van grootte van zo'n 5%. is afgegaan. Met die voorraden willen we zijn of niet. De regering is ervan overtuigd, dat evenwel zo lang mogelijk doen. rymammßmmrwmmmnmnm dit mogelijk moet zijn door besparin- En vandaar dat het, óók met gas, noodzaak I L 11 /1 t|ip ffi j|^ jj *^-t,«^ gen op vrijwillige basis. Dus zonder is, zo veel mogelijk te besparen. De regering zal een dringend beroep doen dwingende overheidsmaatregelen, wTMmwmmmmmm °P e overheidsinstellingen om zelf het als bijv. autoloze zondagen of bj2wu£ul£l£id goede voorbeeld te geven. Overheidsbenzinedistributie. Mits iedereen De westerse landen hebben afgesproken gebouwen zullen minder verlicht zijn, de zich daar persoonlijk voor inspant. gezamenlijk 5% extra, energie te gaan verwarming zal lager worden gezet. . I besparen. Daarmee kunnen we al een aardig Maar, meer dan ooit, zal ook elk bedrijf en eind)e uit de problemen geraken. iedere particulier moeten meedoen, willen LË Niet uit de wereld-energieproblemen, wèl we die 5% kunnen realiseren. W riUTi hl | uit het huidige voorradenprobleem. füH Door de gebeurtenissen in Iran is er de laatste Die besparingen moeten we met ons allen k£l maanden aanzienlijk minder olie aangevoerd, waarmaken. leder zijn eigen 5%. We moeten met onmiddellijke ingang 5% Bovendien is dé afgelopen winter ongewoon Wie niet meedoet maakt dat een ander nog extra energie besparen, streng geweest. Door dit alles zijn de olie- méér moet besparen. Zowel op olie en benzine, als op gas en elekvoorraden sterk geslonken. Die voonaden En dat zou oneerlijk zijn Laten we wel wezen: triciteit. En dat geldt voor iedereen. kunnen niet weer aangevuld worden door het gaat om 5%. Dat moet voor iedereen haal- extra aankopen. Er is gewoon minder olie te baar zijn. *_ppp| koop dan voorheen. Die voorraden kunnen O&IESk&ËUI dus maar op één manier weer op peil worden * nou^t u aan e maximumsnelheid. gebracht: door extra zuinigheid. Soms zijn gas, olie en elektriciteit onderling • stook wat graadjes lager. hm—■ verwisselbaar. Er zijn bedrijven die gemakke- • pak'ns de fiets, bus of trein. lijk kunnen overschakelen, bijv. van olie op • laat de zon uw kamer binnen. Iran is een van de belangrijkste olie- gas. Het is in de huidige situatie echter nood- • trek niet zo snel op. leveranciers in de wereld. Als gevolg van bin- zakelijk om op alle energie te bezuinigen. • rij eens met een ander mee. nenlandse gebeurtenissen heeft Iran echter Besparingen op de ene energievorm die • ramen open? kachel uit. maandenlang geen olie geproduceerd. weer ten koste gaan van andere energie- • zorg voor juiste bandenspanning. Ook nu nog blijft de Iraanse produktie een vormen, helpen dus niet We moeten gewoon • gebruik minder warm water. onzekere factor.Tegelijkertijd werd er evenwel zuinig zijn met alle energie in elke vorm. • uur voor 't slapen verwarming lager. méér olie verbruikt, over de gehele wereld. Dat geeft meer speelruimte voor onze indu- • ontdooi de koelkast regelmatig. In Nederland zijn bijvoorbeeld de afgelopen strie. En voor onze economie. I 5% extra verstandig met energie f^M Publikaüe van het ministerie van Economische Zaken. B\Jd I IdCIIUCICI ■""■!' "" Wf*",0,gas,1970s
"De commissaris stelde dat het aandeel van het aardgas in de brandstofvoorziening voor elektriciteitscentrales in de komende jaren drastisch zal teruglopen. „De thans reële alternatieven zijn enerzijds kolen dan wel olie, anderzijds de kernenergie. Met kolen en olie stelt men zich echter afhankelijk van import, waardoor een grote kwetsbaarheid in de brandstofvoorziening wordt geïntroduceerd,"" zo zei hij. De toekomst van de nieuwe centrale noemde de commissaris alleszins hoopvol, vooral omdat gedurende de geschatte levensduur van de centrale de brandstofvoorziening met aardgas contractueel is verzekerd. Weinig andere centrales in Nederland verkeren in deze benijdenswaardige positie, aldus mr. Rijpstra, want onzekerheid ten aanzien van de brandstofvoorziening is een van de grootste problemen, waarvoor deze bedrijveen zich thans zien gesteld. De waarborg van de continuïteit der stroomlevering -— de fundamentele taak van de electriciteitsbedrijven — wordt daardoor onzeker. Daarnaast, zo zei de commissaris, is er de onzekerheid ten aanzien van de plaats, waar centrales gebouwd kunnen worden. Hierbij spelen niet alleen milieu-hygiënische, maar ook technische factoren een rol. „Tegen electriciteit en het gebruik daarvan heeft niemand bewaren, maar de centrales, die deze energie moeten opwekken, heeft en ziet men liever niet. Dit zijn nu eenmaal standpunten, die niet met elkaar te verenigen zijn"", aldus mr. Rijpstra.",1,gas,1970s
"Ondanks moeilijkheden veroorzaakt door de Verenigde Stafen van Amerika in een lening en de gasprijs, zijn de werkzaamheden begonnen voor het leggen van een 1225 kilometer lange gaspijpleiding over het. Mexicaanse Plateau. Vorig jaar oktober werd door de Mexicaanse regering een beslissing genomen om de I nieuwe pijpleiding aan te leg| gen. De nieuwe pijpleiding zal | lopen van de staat Oh'iapas in I het zuiden naar Ie industriele gebieden in de stafen Tamaulipas en Nuevo Leon in het noorden, i Tot nu toe is er 28 kilometers goot gegraven en is in moerassige gebieden het leggen van pijpen begonnen' I- De directeur van de Mexicaanse Petroleum Maatschappij (PEMEX) de heer Jorge Diaz Serrano, verklaarde op 4 januari dat volgens plan hef nieuwe projekf eind dit jaar klaar zal komen, en i begin volgend jaar in werking ; zal treden. I Sedert ex-president Lazaro Cardenas de olièindustrie nationaliseert, in 1938, heeft Mexi co, dat rijk is aan olie-reserves, grote stappen vooruit gemaakt met haar olieindustrie. De dagelijkse produ-kfie van ruwe olie en vloeibaar gas steeg van ■ 100.000 vaten in 1938 tof 1.210.000 vaten in 1977. (PEMEX voerde in 1977 uïtgej breide onderzoeken uit in 22 , straten van het land en ontdekte ;30 nieuwe olievelden en een aantal belangrijke gasbronnen. Daar deze bronnen liggen in gebieden waar voorheen geen gas I gewonnen werd, is het nodig om de nieuwe pijpleiding aan fe leggen om deze nieuwe bronnen te gebruiken voor zowel de nationale industriele ontwikkeling en de exporf. Maar hef pijpleiding projekt ondervond moeilijkheden van de Verenigde Staten van Amerika- De V.S. autoriteiten lieten weten dat de Export en Import Bank eiste dat Mexico de prijs van het gas voor export moest verlagen in ruil voor een lening van 340 miljoen U.S. dollars voor het projekf. Mexico wees deze onredelijke eis kraehfig van de hand. Op een persconferentie op 4 jan. verklaarde Jorge Diaz Serrano, directeur van PEMEX, dat ""volgens instrukties van president Jose Lopez Portillo de Mexicaanse regering weigert de gasprijs te verlagen."" Eender had hij verklaard dat waar de V S. deze onaanvaardbare eis gesteld had, ""Mexico geen gas aan de Verenigde Staten zal verkopen"" en ""dat hef grootste deel van hst gas gebruikt zal worden in het land en de rest naar Europa en Azie verscheept zal worden. Mexico heeft bestellingen voor gaspijpen bij de ""U.S.-Steel Cor■ porafion"" afgezegd. De eerste | scheepslading pijpen uif ande- I re landen arriveerde in decem' ber in Mexico. De Mexicaanse l pers schreef dat Canada en j Frankrijk bereid zijn het Chiapas-Tamaulipas pijpleiding pro- ■ jekt fe financieren.",1,gas,1970s
"~De miljarden kubieke meters gas in de bodem van Ameland mogen voor Nederland niet verloren gaan."" Dit zegt de directeur van de Nederlandse Aardolie Maatschappij, ir. J.M.H, van Engelshoven, in het personeelsblad van de NAM. In het vraaggesprek spreekt hij er zijn verbazing over uit, datje in ons land * nog steeds daarvoor moet pleiten. Over een aantal maanden beslist de Kroon of de NAM op Ameland mag boren. Zoals gemeld zijn er tegen deze boring bezwaarschriften ingediend omdat het milieu er blijvend door zou worden aangetast. Volgens de NAM is daar echter geen sprake van. Ir. van Engelshoven kondigt in het blad een aantal nieuwe boringen in het Noorden aan. Met de gaswinning wordt zo snel mogelijk begonnen in Ureterp, Suawoude, Marum, Norg, Vries, Roden, Sleen, Dalen, Oosterhesselen, Emmen Coevorden. Het gas uit deze kleine velden wil men vermengen met het Slochter gas, om het Groninger gas te ontzien. De druk van het gas in Groningen zal volgens de NAM-directeur langzaam afnemen, daarom zal men op den duur compressoren moeten plaatsen. Ook worden er putten bijgeboord. Door intensief opsporingswerk naar nieuwe voorraden tracht de NAM de gasvoorraad op peil te houden. Samen de Gasunie streeft men er naar de komende 25 jaar 40 miljard kubieke meter gas per jaar beschikbaar te hebben voor binnenlands gebruik. De export van gas wordt vanaf 1985 sterk verminderd.",1,gas,1970s
"Begin dit jaar stond het Engelse pond op de Amsterdamse wisselmarkt nauwelijks ƒ 4, eind vorige maand was dat ƒ 4.65 en gisteren was de koers teruggelopen tot ongeveer / 4.45. Sterke fluctuaties dus, waarvoor niet alle verklaringen even duidelijk zijn. Dat het pond omhoog moest doordat de oliestroom uit de Noördzee nu een beetje op gang komt, evenals de voorziening met aardgas, was te verwachten. Dat deze stijging niet eeuwig door kon gaan was, gezien de toestand van de Britse economie met zijn sterk verouderd industrieel apparaat, eveneens te voorspellen. Toch is de fluctuatie van de laatste dagen wel erg scherp. Er zijn aanwijzingen dat vooral vanuit de Verenigde Staten veel ponden worden omgewisseld in dollars. De inflatie in het Verenigd Koninkrijk gaat weer aantrekken, Margaret Thatcher zal ongetwijfeld niet ontkomen aan een confrontatie met ■de vakbonden, de, Engelse lonen zullen noodzakelijkerwijs moeten worden opgetrokken tot Europees peil en ook dat zal de inflatie wel weer aanwakkeren. Redenen dus te over om de winst van de eerste zeven maanden maar eens te nemen en nu weer in dollar en mark te vluchten. Üe dollar lijkt weer even wat stabieler nu er een nieuwe sterke man achter staat, Paul A. Volcker. Een lichte recessie valt in de VS te verwachten, waardoor de positie van de dollar ook weer wat sterker kan worden. Op den duur zullen zelfs de energieplannen van Carter de dollar wel ten goede komen. Vluchten in de D-mark lijkt nu iets minder handig, want de bondsrepubliek voorziet een aantrekkende economie, dus ook meer importen, waardoor een stijging van de markenkoers voorlopig niet te verwachten valt. Aangezien de koers van de Zwitserse franc nog steeds sterk gemaaipuleerd wordt door de regering is belegging in franken ook minder opportuun. De plotselinge daling van het pond is gisteren tot staan gekomen door een tweetal nieuwsfeiten: ten eerste maakte het Britse ministerie van Financiën bekend dat de opbrengsten van de produktie van olie en gas in de Noordzee dit jaar naar verwachting 7,2 miljard pond zullen bijdragen aan de lopende rekening van de betalingsbalans. Oorspronkelijk was de raming 4,5 miljard pond, een forse meevaller dus. Toch zal er nog een tekort van 750 miljoen pond zijn dit jaar (door verplichte terugbetaling van grote leningen) op de betalingsbalans, maar dit tekort zal in de eerste helft van volgend jaar verdwenen zijn. Hoofdoorzaak voor deze meevaller is natuurlijk de gestegen olieprijs: voor de lichte, zwavelarme Noordzee-olie wordt nu een prijs betaald van ongeveer $ 20.70 per vat. Dat is meet dan voor de zware olie uit het Midden-Oosten die Engeland zo hard nodig heeft, zodat het voor de Engelsen „voordelig is zoveel mogelijk Noordzee-olie te exporteren. Het tweede nieuwsfeit was de aankondiging dat het Britse aandeel in het Engels-Noorse Statfjordveld groter zou zijn dan werd aangenomen (wat ongeveer 140 miljoen barrels extra zou opleveren) en dat er nieuwe plannen waren (ter waarde van £ 500 miljoen) om het Noordelijke Beryl-veld te ontwikkelen. Aan alle kanten kan Engeland dus méér olie-inkomsten verwachten. Maar deze rijkdom zal niet lang duren, hoogstens een jaar of vijftien. In die tijd Zal Engeland dus gemoderniseerd moeten worden tot een natie van Europees niveau. Dat gaat enorme bedragen kosten en er zal snel iets op poten moeten worden gezet. Afgezien van de olie is de Engelse positie gewoon zwak, mét olie is zij tijdelijk sterk. Meer dan ooit gaat de koers van het pond bepaald worden door wat de Engelse regering met de oliegelden gaat doen. Drs. P. v.d. Tuin",1,gas,1970s
"(Van onze soc.-econ. redactie) UTRECHT - De Industriebond NVV heeft liever dat het in Algerije gekochte aardgas via een pijpleiding wordt aangevoerd dan per schip. De bond vindt dat deze mogelijkheid tot nu toe niet goed is onderzocht. Daarbij denkt men aan de aanvoer per pijpleiding rechtstreeks uit Algerije, of vanuit een buitenlandse haven waar het gas per tanker wordt aangevoerd en waar de risico's kleiner zijn dan hier. of - eventueel in combinatie daarmee - ruil van het door de Gasunie aangekochte Algerijnse gas met door de Gasunie geëxporteerd Nederlands aardgas. De bond vraagt de regering deze mogelijkheden nog eens nauwkeurig te onderzoeken. Daarom spreekt de bond zich dan ook niet uit voor een van de twee kandidaat-aanlandingsplaatsen voor het per tanker aangevoerde aardgas, de Eemshaven bij Delfzijl of de Maasvlakte bij Rotterdam. Een keuze voor de aanvoer per schip vindt de bond alleen reëel als zou blijken dat aanvoer via een pijpleiding onmogelijk is. Dan Vnoet gekozen worden voor de meest veilige aanlandingsplaat. terwijl overwegingen met betrekking tot de werkgelegenheid en regionale ontwikkeling erbij moeten worden doorgetrokken. Ook de veiligheidsrisico's bij aanlanding in ons land zijn volgens de bond nog niet voldoende onderzocht. Men mist een uitgewerkte risico-analyse met betrekking tot de aanlanding in Delfzijl (Eemshaven). Verder moet men volgens de Industriebond niet alleen uitgaan van het feite;ijke risico, maar ook van de risico's zoals de betrokken werknemers en de bevolking die ervaren, de mogelijke omvang van een ramp moet een grotere rol spelen dan de wellicht geringe kans op een dergelijke gebeurtenis. De bond vraagt zich dan ook af een eventuele aanlandingsplaats in de nabijheid van een 'drukbevolkt en bewerkt gebied als de Rijnmond eigenlijk niet onaanvaardbaar is. Maar zoals gezegd, de bond wil daar nog geen definitief oordeel over geven. Zoals bekend heeft de FNV. waartoe de Industriebond NVV behoort, zich eerder al voor de Eemshaven uitgesproken.",0,gas,1970s
"DEN HAAG - Het strenge winterweer heeft in januari tengevolge gehad, dat de gasdistributiebedrijven voor de huishoudingen 43 procent meer aardgas afnamen dan in dezelfde maand van het vorige jaar. Er werd volgens de cijfers van de Gasunie in januari bijna vijf miljard kubieke meter aardgas geleverd via de distributiebedrijven. Ook de omliggende landen, die in het afgelopen jaar tien procent minder afnamen dan in 1977, was de behoefte aan gas een stuk groter dan verleden jaar, de export was vijf procent groter dan in januari 1978. Om de gasunie meer leidingscapaciteit te geven voor de openbare gasvoorziening, werden deze winter verscheidene elektriciteitscentrales afgeschakeld. De gasverkopen aan de centrales liepen ongeveer 40 procent terug tegenover dezelfde maand in 1978. De totale gasverkopen van de Gasunie waren in januari jl. 12,5 miljard kubieke meter of dertien procent meer dan verleden jaar. In 1978 heeft de Gasunie totaal 89,3 miljard kubieke meter aardgas verkocht, of vijf procent minder dan in 1977. Dat kwam hoofdzakelijk door de tien procent lagere uitvoer. Aan de huishoudingen werd via de gasdistributiebedrijven negen procent meer verkocht dan in het jaar daarvoor.",2,gas,1970s
"De elektriciteitscentrales in ons land zijn genoodzaakt -althans ten dele- op kolen over te stappen, omdat de aardgascontracten met de Gasunie in deze jaren aflopen en niet meer zullen worden verlengd. Het energiebeleid van de regering is er namelijk op gericht zoveel mogelijk aardgas te reserveren voor gebruik in de gezinshuishoudingen. Dit betekent dat de energiecentrales voor hun brandstofvoorziening in de toekomst aangewezen zijn op kolen of olie. De olie wordt echter steeds duurder, terwijl constante levering niet altijd verzekerd is, zoals de situatie in Iran ook wel heeft geleerd. Het gebruik van kolen komt daardoor steeds meer in het gezichtsveld. Kernenergie zou in principe ook mogelijk zijn, maar dat stuit vooralsnog op grote politieke en maatschappelijke weerstanden, zeker zolang het probleem van de opslag van radio-actief afval nog niet is opgelost.",1,gas,1970s
"Van de zijde van de Gasunie is nooit schriftelijk op deze door ir. Wybo Piersma ondertekende brief gereageerd. Na het afwijzend standpunt van GS van Friesland ten aanzien van de gaswinning op Ameland viel bij de Gasunie volgens directeur drs. J. P. van der Berg het besluit voor Ameland geen risico meer te nemen. Be Gasunie wil nu eerst de uitspraak van de Kroon afwachten. Wordt dat „geen gaswinning"" — wat men bij de Gasunie eigenlijk niet voor mogelijk houdt — dan kan alsdan worden bekeken of voor Ameland een oplossing gevonden kan worden, zoals dat ook gelukt is voor Schiermonnikoog. Terschelling en Texel, aldus de heer Van der Berg, directeur gasverkoop van de Gasunie. Beze afwachtende houding van de Gasunie houdt tevens in. dat men ook geen medewerking zal geven aan eventuele plannen van het Gasbedrijf Noord Oost Friesland, zo lang de Kroon geen beslissing heeft genomen. Overigens heeft, zoals destijds gemeld, de Gasunie vorig jaar wel het risico genomen van het leggen van een 18 duims leiding van Miedum naar Hallurn. Beze buis is tevens bedoeld voor de toekomstige afvoer van het Ameland-gas. Zonder Ameland had men hier met een veel lichtere buis kunnen volstaan.",2,gas,1970s
"(ANP) — „De voordelen van vloeibaar aardgas zijn duidelijk, de nadelen liggen meer versluierd en zijn abstract"", aldus de Nederlandse Gasunie in een brochure, gewijd aan de mogelijkheid vloeibaar aardgas (Ing) aan te voeren naar en op te slaan op de Maasvlakte (bij Rotterdam). Dit in verband met de import van vier miljard kubieke meter Ing per jaar uit Algerije, te beginnen in 1985. Uitvoerig wordt ingegaan op de gevaren, die verbonden zijn aan de aanvoer en opslag van Ing. De Gasunie meent echter dat de risico's minimaal zijn. Zo heeft het TNO berekend, dat wanneer er tachtig keer per jaar een lng-tanker naar de Maasvlakte zou komen, de kans op een aanvaring gepaard gaande met de uitstroming van de lading zou zijn: eens in de 525 jaar. En dan nog is er geen ramp geschied, aldus de Gasunie, want de kans dat een vrijgekomen gaswolk ontploft, wordt op minder dan één procent geschat. „Sommige deskundigen menen zelfs dat de mogelijkheid van een ontploffing geheel is uitgesloten"". De Gasunie wijst erop dat elders in de wereld — bok in Europa — al vijftien jaar lang lng-ketens fungeren, zonder dat er ooit een ongeluk is gebeurd. Mede daarom vindt de Gasunie het ook niet noodzakelijk de lng-inetallatie op een kunstmatig eiland te bouwen. De aanleg van zo'n eiland zou het gehele project alleen maar zeer veel duurder (minstens twee miljard gulden) maken, wat ook gevolgen zou hebben voor de prijs van het ingevoerde gas.",2,gas,1970s
"Als alles naar wens verloopt, kan Indonesië in het begin van de jaren tachtig een belangrijke exporteur van steenkool worden. Dit heeft mr. G. A. Wagner, voorzitter van de raad van bestuur van Shell, gezegd tijdens een lezing in Djakarta voor de Indonesian Petroleum Association. Een basisonderzoek van Shell heft de aanwezigheid aangetoond van voorraden steenkool, die uitgedrukt in hoeveelheden energie nog groter zijn dan de oliereserves van Saoedi-Arabié. Momenteel is men aan het studeren op de mogelijkheid, om de export van steenkool uit Indonesië tot ontwikkeling te brengen. Naast steenkool en olie beschikt Indonesië ook nog over grote voorraden aardgas. Het land heeft plannen voor een uitvoer van tien miljoen ton per jaar: zeven miljoen naar Japan en drie miljoen naar de Verenigde Staten (Californié). Voor het transport wil men gebruik maken van tankers, die het aardgas in vloeibare vorm aan boord nemen.",1,gas,1970s
"Hierin werd weinig heel gelaten van de door het kabinet-Van Agt gevoerde energiepolitiek. Uitgangspunt van die politiek, aldus Odell: „De vaste overtuiging dat op relatief korte termijn een fysieke schaarste aan olie en aardgas een feit zal zijn"". Volgens Odell zijn er echter geen bewijzen aan te voeren ter bevestiging van dit uitgangspunt. In zijn ogen is de huidige olieschaarste „uitsluitend het gevolg van bepaalde economischpolitieke omstandigheden waarin de olieproducenten nu verkeren"". Odell verklaart in zijn artikel de huidige olieproblemen uit „de revoluties op oliegebied sinds 1973 en de sindsdien toegenomen macht van de OPEC"". Volgens Odell kan de OPEC nu naar believen de produktie beperken. Centraal in zijn stellingname staat echter dat de westerse landen OPEC op twee manieren „helpen"" bij het ten uitvoer leggen van deze politiek. In de eerste plaats door niet te onderkennen dat de mate waarin de OPEC-landen zestig procent van de wereldmarkt beheersen geen toevalligheid is. Volgens hem is deze situatie namelijk ontstaan door de strijd van de grootmachten in deze en de vorige eeuw om de politieke macht in het Midden-Oosten. Een strijd die als uitkomst had dat de olie-industrie haar activiteiten in dat gebied concentreerde. Odell: Daar kon de .jacht"" op olie door de maatschappijen plaatsvinden in een politiek veilig klimaat onder zodanig gunstige economische omstandigheden als elders ter wereld niet bestonden. En toen men daar volop goedkope olie had gevonden, ontbrak het de oliemaatschappijen in hoge mate aan motieven om elders naar alternatieve bronnen te zoeken"". Daar komt tegenwoordig nog bij dat de westerse landen hun eigen olie- en gasvoorraden zo min mogelijk aantasten om een buffervoorraad voor „slechtere tijden"" achter de hand te houden. Odell wijst in dtt verband op de bijna absurd aandoende politiek van de Nederlandse regering om de goedkope voorraden van Slochteren zoveel mogelijk intact te laten en in plaats daarvan veel duurder geïmporteerd aardgas uit het Noorse deel van de Noordzee en uit Noord-Afrika te. importeren. Diezelfde kritiek is van toepassing op de Verenigde Staten die sinds de olieprijsverhoging van 1973 de binnenlandse ruwe olieprijzen hebben bevroren met^ als gevolg dat de grote olieconcerns hun olie op nog grotere schaal in het Midden-Oosten gingen halen en de binnenlandse produktie (waar veel minder op te verdienen viel) gingen verwaarlozen.",2,gas,1970s
"GRONINGEN - Gedeputeerde Staten van Groningen hebben in beginsel goedkeuring gegeven voor een mogelijke aanvoer van LNG-vloeibaar gas uit Algerije aan de Eemshaven. Daarvoor is nodig, dat de Provinciale Nota Molieunormen op een paar plaatsen wordt gewijzigd. Provinciale Staten zullen daarover op 22 maart a.s. moeten beslissen. Volgens de hoofdafdeling Milieuhygiëne van de Provinciale Waterstaat in Groningen gaat het daarbij slechts om aanpassing aan nieuwe technische inzichten. Eén en ander is meegedeeld door Commissaris van de Koningin, mr. E. H. Toxopeüs op zijn wekelijkse persgesprek. Hij zei, dat uit de gevarenkaartjes blijkt, dat de wezenlijke gevaarsituatie bij het LNG-gas vooral ligt bij het varen zelf. Ook bij de meest ongunstige situering van allerlei industrieën bij de Eemshaven zal op het industrieterrein weinig risico aanwezig zijn. Overigens, zo voegde hij eraan toe, een combinatie met een kerncentrale is minder gelukkig (zoals bekend is de Eemscentrale kandidaat voor een kerncentrale). In een reactie, die wij vroegen aan de Gasunie, zei men blij te zijn met deze vlotte beslissing van het Provinciaal Bestuur. Weliswaar geeft de Gasunie om technische redenen de voorkeur aan aanvoer van het gas op de Maasvlakte bij Rotterdam, maar ook de Eemshaven is voor dit bedrijf wel aanvaardbaar. Overigens, zo zei men, moet de minister van economische zaken in de loop van deze maand beslissen en dan komen niet alleen technische, maar ook sociale en economische motieven aan de orde. De Gasunie, zo zei men, zal dan ook niet extra aandringen op aanvoer op de Maasvlakte. Hoewel er buitenlandse kandidaten achter de hand worden gehouden. (Duinkerken, Wilhelmshafen) geeft ook de Gasunie sterke voorkeur aan een landing van het gas in ons eigen land. Ook burgemeester Jac. van Veen van de gemeente Uithuizermeeden, gaat, zo zei hij ons gisteren, akkoord met zon vestiging. Het past in het gemeentelijk beleid, zei hij om aan dergelijke vestigingen voorkeur te geven boven een kernenergiecentrale. Overigens heeft deze gemeente het lang verwachte bestemmingsplan Eemshaven ter visie gelegd. Omdat de financiële paragraaf ervan nog niet is geregeld, (de gemeente wil een overeenkomst met het Havenschap Delfzijl, dat deze instelling de planschadekosten gaat betalen), is het nog niet duidelijk wanneer het plan definitief door de gemeenteraad van Uithuizermeeden zal worden vastgesteld.",2,gas,1970s
"Het rapport heeft verder geconcludeerd dat van alle niet-conventionele energiebronnen tot rond 1985 zonnewarmte en windkracht een uiterst bescheiden bijdrage tot de energievoorziening in Nederland kunnen leveren, hetgeen ook geldt voor synthetisch aardgas uit steenkool. „Deze bijdragen kunnen bij eeuwwisseling belangrijk zijn geworden. Tegen die tijd kunnen ook zonnecellen tot voldoende ontwikkeling worden gebracht. Na de eeuwwisseling zou kernfusie en energiebehoeften gedurende duizenden jaren kunnen gaan dekken Het gebruik van aardolie, aardgas, steenkool en uranium als brandstof zal dan geleidelijk overbodig kunnen worden. De fossiele brandstoffen kunnen dan voornamelijk worden gereserveerd voor chemie en bepaalde vormen van vervoer.",2,gas,1970s
"Omdat de contracten niet worden verlengd zal op den duur aardgas voor elektriciteitscentrales taboe worden. Mocht de rol van aardgas geheel door olie worden opgevangen, dan zou tachtig procent van de huidige opwekkingscapaciteit op aardolie moeten overschakelen. Deze omschakeling is niet mogelijk, omdat de afhankelijkheid van olie dan te groot wordt. Deze afhankelijkheid kan alleen maar worden verlaagd door kolen- en kerncentrales te bouwen. Verschillen de kosten van opwekking niet, de kostenopbouw is geheel verschillend. Bij kernenergie bepalen de investeringskosten meer dan de helft van de prijs, de prijs van brandstof (uranium) slechts tien procent. Bij kolencentrales maakt de kolenprijs zestig procent van de kosten uit en de investeringskosten slechts een kwart.",2,gas,1970s
