text,labels,fuel_type,year
"Ook de plaats van het aardgas in de Europese energievoorziening op . lange termijn dient te worden bestudeerd . Uit de getallen blijkt dat de Nederlandse aardgasreserves , hoe belangrijk die ook zijn voor onze nationale ekonomie , op de Europese energiemarkt slechts zeer geringe verschuivingen kunnen teweegbrengen . Het is dus niet verantwoord om door potyerteren op korte termen veranderingen teweeg te brengen in de struktuur van de energievoorziening die op de lange duur niet houdbaar zouden zijn . Hierdoor stuit een uniforme radikale prijsverlaging van aardgas op bezwaren de besparingen die op deze wijze door een lage prijs zouden worden bereikt , zijn voor een deel schijnbare besparingen . Men moet naar andere wegen zoeken om de lage kosten van het aardgas aan de gemeenschap , dus aan de konsument , door te geven . Hiertoe is het nodig , dat een duidelijke politiek wordt ontwikkeld , die niet een zuiver nationaal , maar een Europees karakter draagt . xT ? et , lykt de cl , Uver wenselijk , dat In Nederland te nemen maatregelen afgestemd worden op de Europese energiemarkt , dus ook op het Franse aanbod van aardgas . Het is nodig , dat overleg gepleegd wordt om te bereiken , dat de in verschillende landen te nemen maatregelen met elkaar harmoniëren . De schrijver acht het verdedigbaar dat een andere weg bewandeld wordt dan die van een extreem hoge kommerclële nrijs . Voorlopig zou een lage prijs voor bepaalde toepassingen gekorrigeerd kunnen worden door verbruiksbelastingen . Bovendien is voorgesteld een zekere steun aan de kolenmijnen . Dergelijke maatregelen lijken hem te verkiezen boven een winstmarge van 50 a 70 procent.",1,gas,1960s
"Er wordt vaak beweerd , dat aardgas veel explosiever is dan de gasmengsels die . vroeger werden geleverd. Deze opvatting steunt op de reeks van ongevallen met aardgas die zich sinds de distributie daarvan over Nederland hebben voorgedaan , en die kennelijk langer in de herinnering blijven voortleven dan de in verhouding veel opzienbarender cijfers van vóór die tijd . De gevarengrens van aardgas begint bij een mengsel van 5 procent gas en vijfennegentig procent lucht , dat is twee procent eerder dan bij tadsgas het geval is . Men zou aardgas dus eerder explosief kunnen noemen dan stadsgas , waartegenover staat , dat aardgas boven veertien procent zijn ontplofbaarheid verliest en stadsgas tot een verhouding van dertig procent gas en zeventig procent lucht explosief blijft . Aardgas is dus zelfs veiliger dan stadsgas . De grote aandacht waarmee de ongelukken sinds de invoering van - het - aardgas zijn gevolgd , heeft de schijn van het tegendeel gewekt. Nu is veilig natuurlijk een betrekkelijk begrip . Aardgas is bepaald geen onschuldige brandstof , . zoals ook electriciteit in de woning bij onvoorzichtig gebruik , tot grote ongelukken kan leiden . De moderne maatschappij heeft zo zijn risico s . Er zijn ongelukken met aardgas gebeurd , waarbij de gebruikers geen schuld trof.-omdat de oorzaken buiten hun reikwijdte lagen . Maar net zo goed moet in een aantal gevallen grove onoplettendheid als bron van de ellende worden aangemerkt . Dat is bijvoorbeeld gebeurd in de geëxplodeerde woning aan de Bos en Lommerweg te Amsterdam . Geruime tijd had het gas al uitgestroomd , zodat de lucht in de keuken bepaald onwelriekend moest zijn geworden . Van nature is aardgas reukloos . De gasbedrijven voegen er een onaangename geur aan toe die dient als alarmsignaal bij eventuele lekkages . Desondanks is men zo onvoorzichtig geweest de knop van het electrisch licht om t draaien , waarop de fatale explosie volgde . Gasdeskundigen aan wie wij deze gebeurtenis voorlegden , zochten de verantwoordelijkheid voor een groot deel bij de gebruiker .",0,gas,1960s
"olie en gasreserves . Ondanks de .vergroting .van de uitvoer 1 van ruwe olie en vooral de sterke stijging van de hoeveelheid en r de W opbrengst van aardgas nearde , Verenigde Staten , ï werd zoveel ruwe olie ingevoerd , dat de olieen igasbalans Canada ! ln 1961 nog bijna 200 miljoen kostte . Vooral door , de verdere stijging van ? de - gasverkopen wordt voor .1862 een vermindering van a het K tekort tot circa 100 miljoen verwacht . De leuze J , /neer export i stuit echteriwat ! de oliebetreft j op bezwaren r.van 3 Amerikaanse zijde . De invoer.van ruwe olie In de Verenigde Staten wordt onder druk van de binnenlandse producenten In de namelijk strenggereguleerd . Als een speciale faciliteit Is de ? invoer j , van ïntwe olie i uit Canada volledig vrijgesteld van enige . beperking , t Maar dat neemt niet iweg , dat de rterke J stij ging vaa i de i invoer van Canadese olie geleid heeft tot een toenemende aandrang ook deze - invoer althans in grote lijnen te reguleren . Onder deze omstandigheden is het duidelijk , dat men ook bij de Shell Óil of Canada grote - belangstelling heeft voor de mogelijkheden van de binnenlandse De ï normale groei van deze markt i ad circa 4 % % per . Jaar opent geen spectaculaire perspectieven en daarom ls het begrijpelijk , dat men streeft naar een groter aandeelin de Canadese markt van olieproducten . In dit licht moet de recente overneming van de - Canadian 01l door de Koirinklljke/Shell-Groep worden gezien . De Canadian Oil heeft een uitgebreid distributiesysteem , dat ! de Shell Oilof Canada goed i te stade s kankomen . Het ligt dan ook in de bedoeling dat Canedian 01l op enigerlei wijze zal opgaan in de Shell Canada. Hoe dit precies .gaat gebeuren , .daarover schijnt vmen . het in het concern zelf . nog . niet helemaal eens te zijn . Maar dat het gaat- gebeuren waarschijn ! ijk in 1963 schijnt wel vast te staan . In de integratie schuilen ongetwijfeld gunstige mogelijkheden , . maar , de Kon./- Shell-Groep heeft voor de Canadian Oil circa 137 miljoen betaald en dus zal 6f de kostenrekening van de Shell OU ! of Canada met-de rentevergoeding over i dit bedrag b.v. 6 % gevende een kostenbedrag van 7,4 miljoen stijgen öf de Shell Oil of Canada zal een grote post eigent aandelen moeten afgeven endan wordt de spoeling uiteraard dunner . .",2,gas,1960s
"AMSTERDAM , 23 nov. In een beschouwing In Economtach-Stattstische Berichten van deze week wil dr. A . A. de Boer van Euratom te Brussel aantonen , hoezeer de prijspolitiek ten aanzien van het aardgas samenhangt met de politiek ten aanzien van andere energiebronnen . Van het grootste belang acht hl ) daarom de auggestie , die dra . Nederhorst deed op de onlangs door de Wiardl BeckmansUchtinr te Groningen gehouden aardgasconferentie . Deze pleitte daar voor de oprichting van een energieraad , die de regering van advies kan dienen ln alle saken omtrent de prezen en het gebruik van de verschillende energiebronnen . Alleen door een gecoördineerde politiek ten aanzien van olie , kolen , aardgas en kernenergie kan een zo hoog mogelijk profijt worden getrokken van de aardgasrUkdom in de Nederlandse bodem . Terzake van het natlonaal-economlsch nut van het aardgas kan men , volgens dr. De Boer , concluderen , dat in het algemeen de toepassing van aardgas als alternatief voor gas en huisbrand de voorkeur verdient en b.v. de toepassing , voor de elektriciteitsproduktle naar alle waarschijnlijkheid niet ln aanmerking komt . Baseert tnen zich op het beginsel , dat gestreefd moet worden naar een prijs , waarbij een redelijke winst verzekerd is , dan zou men tot lagere bedragen kunnen komen dan de als voorlopige prijs genbemde zes cent per mS. rekening houdend met het door de minister genoemde bedrag voor de produktiekosten . Tegen de conclusie , dat op korte termijn een lage aardgaspnJs kan worden verwacht , kan men twee argumenten aanvoeren . In de eerste plaats zou de extreem lage prijs voor aardgas een ernstige concurrentie betekenen voor steenkool en aardolieprodukten om de energiemarkt niet te verstoren , zou dus de aardgasprUs moeten liggen boven een bepaald minimumniveau . In de tweede plaats zou een lage prijs een grote vraag oproepen op de binnenlandse markt , terwijl bU export misschien een voordeliger prijs zou kunnen worden gemaakt . Een dergelijke , op langere termUn niet wenselijke ontwikkeling , kan worden voorkomen door een voorzichtige prijspolitiek . Uit de getallen blijkt dat de Neder landse aardgasreserves , hoe belangrijk die ook zijn voor onze nationale economie , op de Europese energiemarkt slecht zeer geringe verschuivingen kunnen teweegbrengen . Het ls dus niet verantwoord om door potverteren op korte termijn veranderingen teweeg te brengen ln de structuur van de energievoorziening , die op de lange duur niet houdbaar zouden zUn . Hierdoor stuit een uniforme radicale prijsverlaging van aardgas op bezwaren de besparingen , die op deze wJze door een lage prijs zouden worden bereikt , zijn voor een deel schijnbare besparingen . Men moet naar andere wegen zoeken om de lage kosten van het aardgas aan de gemeenschap , dus aan de consument , door te geven . Hiertoe ls het nodig dat een duidelijke politiek wordt ontwikkeld , die niet een zuiver natlonaai maar een Europees karakter draagt Terzake van de verhouding tussen aardgas en kernenergie meent dr. De Boer , dat de keuze tussen een keroreeds uit kostenCMF CMFW CMF centrale en een aardgascentrale reeds uit kostenoverwegingen over enige jaren ten gunste van de kerncentrale zal uitvallen , zelfs wanneer het aardgas geleverd zou worden te . gen een prUs , waarin een onwaarschijnlijk lage winst ls gecalculeerd . Het lUkt de schrijver wenselijk , dat ln Nederland te nemen maatregelen afgestemd worden op de Europese energiemarkt , dus ook op het Franse aanbod van aardgas . Het is nodig , dat overleg gepleegd wordt om te bereiken , dat de in verschillende landen te nemen maatregelen met elkaar harmoniëren . De schrijver acht het verdedigbaar , dat een andere weg bewandeld wordt dan die van een extreem hoge commerciële prijs . Vooralsnog zou een lage prijs voor bepaalde toepassingen gecorrigeerd kunnen worden door- verbruiksbelastingen . Bovendien ls voorgesteld een zekere steun aan de kolenmijnen . Dergeltjke maatregelen lUken hem te verkiezen boven een winstmarge van 50 k 70 procent.",1,gas,1960s
"Het Nederlandse deel van het continentale plat in de Noordzee zal ten behoeve van de verlening van winningsvergunningen worden verdeeld in blokken van ongeveer vierhonderd vierkante kilometer elk . Het is wenselijk het vergunningsgebied in twee etappes terug te brengen na vijf jaar tot vijfenzeventig procent , na tien jaar tot vijftig procent . De regering wil hiermee het onderzoek stimuleren . Dit zegt de minister van Economische Zaken , dr. J. E. Andriessen , in zijn Memorie van Antwoord aan de Tweede Kamer .",2,gas,1960s
"Groningen . Dan zijn wij voor Groningen . Als inderdaad over vier jaar de leidingen overal in ons land liggen en het aardgas onze huizen binnenkomt tegen schappelijke prijs , dan kunnen de gevolgen ingrijpend zijn . Nu al zijn er , met name in Groningen , velen die over centrale gasverwarming voor hun huizen gaan denken , of van andere centrale verwarmingssystemen op gas willen overgaan . Ook industrieën befilosoferen de voordelen van aardgas boven andere energiebronnen . Veel hangt daarbij uiteraard af van de prijs die tenslotte uit de bus zal komen . Er is weinig fantasie voor nodig om te voorspellen dat binnen een beperkt aantal jaren het gasverbruik in ons land van andere orde zal zijn dan tot dusverre . De Hoogovens te Urnuiden . die hun cokesovengas leveren aan Noordhollands Noorderkwartier , maken geen deel uit van de Gasunie . Besprekingen tussen deze twee zullen nu echter wel binnenkort moeten beginnen niemand weet nu nog wat straks met dat cokesovengas zal dienen te gebeuren . Als de prijsstelling van aardgas aantrekkelijk is , zouden gemeenten in Noord-Holland willen en kunnen overgaan op levering door de Gasunie . Hetgeen voor de Hoogovens moeilijk zou liggen . Mogen wij daarbij de opmerking maken dat het ongezond zou zijn . op grond van een dergelijke overweging die ook met betrekking tot de kolenprijzen zou kunnen gelden het aardgas dan maar niet zo goedkoop mogelijk te distribueren ? Nog geen 12 uur nadat hij in Rotterdam uit de gevangenis was ontslagen , waarin hij had verbleven wegens inbraakjes , heeft de 18 jarige scholier J. M. van D. uit Ell in de Limburgse gemeente Hunsel . een inbraak gepleegd in Den Haag . In een cafetaria aan de Strandweg drong hij binnen , maar voordat hij met f 140. op zak weer naar buiten kon komen had de politie de inbraak opgemerkt en hem aangehouden.",2,gas,1960s
"De onderhandelingen met Frankrijk hebben betrekking op leveranties aan Noord-Frankrijk en het gebied van Parijs . Frankrijk heeft ook zelf aardgas . .- , In de eerste plaats de reserves van Lacq , die echter al op de top van hun capaciteit zijn en geen nieuwe afnemers kunnen bedienen . Integendeel , Lacq heeft een paar contracten moeten annuleren . Men heeft de vondsten aanvankelijk overschat , en dat wreekt rich thans . ,",0,gas,1960s
"maar enkele van de voornaamste afnemers te noemen . Het net van pijpleidingen dat nu in Frankrijk is aangelegd , wil men in de toekomst ook gebruiken voor de distributie van net aardgas dat in de Sahara wprdt gewonnen , en men wil de Franse pijpleidingen verbinden met die van andere landen der Europese Economische Gemeenschap . In Frankrijk streeft men -op het ogenblik naar een industriële decentralisatie , en daarom wordt niet-minder dan veertig procent van de productie van Lacq gereserveerd voor de ontwikkeling van het zuid-westelijk deel van het land , dat tot op zeker hoogte nog een onderontwikkeld gebied is .",2,gas,1960s
"Over de tarieven van het aardgas duren de onderhandelingen tussen de Gasunie en de samenwerkende gasdlstributlebedrijven ( SROG ) nog voort . De SROG , die het gas naar de consument moet brengen koopt het gas van de Gasunie in voor 6 4. cent per m 3 . Dit is de basis voor de prijzen die de particuliere verbruiker moet betalen . Maar er is kans . dat het tarief wat zal zakken . Er gaan geruchten , dat de prijzen voor grootverbruik omlaag zullen gaan . Voor centrale verwarming wordt nu betaald een vastrecht van ƒ 108 per jaar en een kubieke meter-prijs van 9 cent . Momenteel wordt gesproken van ƒ 150 vastrecht en 7 cent per m 3 in de naaste toekomst , vo r blokverwarmlng zelfs slechts 5 nt per m.3 . Vermoedelijk zullen in maart of april de definitieve gegevens bekend zijn . Enkele ongelukken met aardgas , zowel In woningen als bij de aanleg der leidingen , hebben de indruk gewekt , dat dit natuurprodukt gevaarlijker zou zijn dan fabrieksgas . liet explosiegevaar Is lets groter dan bij stadsgas . Wanneer een ruimte met 5 procent aardgas gevuld is , kan dit gas by aanraking met open vuur ontploffen . Stadsgas kan er nog vier procent hu hebben voordat het explodeert . Aardgas zal niet meer ontbranden zodra de 18 procent verzadiging is bereikt wegens gebrek aan zuurstof , terwijl stadsgas nog tot 30 procent gevaarlijk blijft . Het explosiegevaar is dus lets groter . Er zijn echter andere eigenschappen , die dit nadeel ruimschoots opheffen , zoals het ontbreken van schadelijke koolwaterstoffen . Er kan bij onvolledige verbranding geen koolmonoxyde-vorming optreden , zoal bij stadsgas . Natuurlijk zal wél steeds voor voldoende lucht moeten worden gezorgd , want aardgas heeft veel zuurstof nodig . Oppassen dus met tochtbanden . en ander afdichtmateriaal . Speciaal een geiser kan niet zonder ventilatie . Aardgas is van nature reukloos . Om te bereiken , dat het ongecontroleerd uitstromen van aardgas merkbaar wordt , zal de Gasunie binnenkort het gas centraal odoriseren met een zwavelverhinding . een zeer onwelriekende stof , die de gebruiker onmiddellijk alarmeert . Veel plaatselijke gasverdelingsbedrijven passen de methode ook al toe .",2,gas,1960s
"Er is nog niets bekend over de exploitatie van het Groningse aardgas . De minister zal binnenkort de vaste Kamerkommissies inlichten , maar het publiek en ook de regionale organen zullen daarvan niet wijzer worden . Intussen hebben Gedeputeerde Staten van Groningen zich tot de Eerste en Tweede Kamer gewend met hun inzichten en wensen . In hun brief zeggen zij de belangen van het Noorden des Lands en die van ons gewest in het bijzonder te willen bepleiten . In het kader van de noordelijke samenwerking zou het wel zo aardig zijn geweest , wanneer het Groninger provinciale bestuur de besturen van de beide andere noordelijke provincies zou hebben voorgesteld tezamen een brief aan de Staten-Generaal te richten . Maar in Groningen leeft nu eenmaal de behoefte om zich bij elke gelegenheid als de gangmakers van het Noorden te gedragen .",0,gas,1960s
"Wat het gebruik van het aardgas voor de welvaartsbevordering van het noorden des lands betreft , menen GS . dat er drie industriële gebruiksmogelükheden onderscheiden kunnen worden . In de eerste plaats zou het aardgas kunnen worden gebruikt als grondstof voor de vervaardiging van chemische produkten van verschillende aard . De ontwikkeling van een zodanige industrie is stellig in belangrüke mate afhankelijk van de prüs , die voor de te verwerken grondstof , het aardgas , wordt berekend , en eveneens van verschillende infrastrukturele faktoren , zoals verschepings- en andere transportmogelijkheden , eventuele lozing van afvalwater enz. , die bij de keuze van de vestigingsplaats van betekenis zün . Wat deze faktoren aangaat , biedt het Noorden mogelijkheden , die dikwijls gunstiger en in elk geval in het algemeen niet ongunstiger zün dan elders in ons land .",2,gas,1960s
"Tijdens het gesprek dat wij met hem hadden verklaarde minister Andriessen uitbreiding van de aardgasfaciliteiten voor industrie-opbouw in het Groningse aardgasgebied niet uit te sluiten , nu de gasvoorraad zoveel groter is dan mocht worden aangenomen . Uit de aanvankelijk geraamde voorraad van 470 miljard m 3 was door de regering 25 miljard m 3 gereserveerd om tegen lage prijs beschikbaar te worden gesteld aan energieverslindende industrieën die zich in dat gebied zouden vestigen . Ik sluit uitbreiding van die hoeveelheid niet uit onder de nieuwe omstandigheden , maar er moeten natuurlijk wel gegadigden zijn . Tot nu toe is er nog geen enkel definitief besluit , aldus prof. Andriessen .",2,gas,1960s
"Gedurende ruim een halve eeuw ontwikkelde zich dan in Zuid-imburg de Nederlandse kolenmijnbouw . Deze ontwikkelde ziieh dan in Zuid-Limburg de tijdens deze gehele periode komt de mijnbouw in de zittingen van Provinciale Staten in het openbaar praktisch niet meer ter sprake . Tot 1958 , als een minder goede gang van zaken in de mijnindustrie zich begint af te tekenen . Ir . Wijffels gaf een overzicht van de activiteiten , welke het provinciaal bestuur in de daarop volgende jaren heeft ontwikkeld , om van de regering meer klaarheid te verkrijgen over het toekomstige energiebeleid en om opheldering te verschaffen over het vraagstuk van een vermindering van de werkgelegenheid in de Mijnstreek . De Staten willen zich allerminst bemoeien met zaken , die zaken van de ondernemingen zelf zijn . Maar de betekenis van de bodemrijkdommen in Limburg voor de volkswelvaart is een zaak , welke de gehele streek en haar inwoners en óók deze Staten aangaat . Ja , zij raakt het gehele land . In de handelingen van de Tweede Kamer uit 1959 wordt melding gemaakt van de afspraak , dat de provinciale autoriteiten hun visie op het probleem van de koolwinning en de energievoorziening aan de minister van Economische Zaken kenbaar zullen maken . In hoeverre is dit geschied ? Zou de ontwikkeling van de jongste tijd geen aanleiding kunnen zijn tot aanvulling van die visie ? Als het aardgas uit de provincie Groningen in distributie komt en de kernenergiecentrales rond 1980 goedkoper energie gaan leveren dan alle andere energiebronnen , betekent dit voor het gehele Nederlandse volk een goedkoper worden van de energie , welke dit volk zo stroom -nodig heeft voor haar maatschappelijke activiteiten . Wat zijn dan de gevolgen voor de provincie Limburg omdat dit goedkoper worden uiteraard ook van invloed zal zijn op de prijs der kolen als energiebron ? Ir . Wijffels herinnerde aan de belangrijke rede , welke de voorzitter van de Nederlandse atholieke Miinwerkersbond in de bondsraadsvergadering van juli j.l . te Heerlen aan de positie van de mijnindustrie en de ontwikkeling der energievoorziening had gewijd . Volgens sir Henry Tizzard bevat de aardkorst een winbare aardolievoorraad , welke 40 tot 50 maal groter is dan de steenkoolvoorraad . Tot en met 1949 werd echter tien maal méér steenkool dan aardolie gewonnen . Men ziet de als het ware achtergebleven olie thans snel de achterstand inhalen . Wij worden met een golf olie overspoeld . De sterkste concurrent van de aardolie is de toestroming van het aardgas . Te verwachten is dat de aardgasprijzen een evenwicht zullen vinden met de prijzen van de aardolieprodukten . Dit maakt het mogelijk , dat over veertig of zestig jaar de nu noodlijdende steenkolenmijnen economisch wederom interessant zullen zijn , indien het prijspeil van aardolie en aardgas zou stagen .",1,gas,1960s
"Het bedrag , dat de Gasunie aan Hoogovens sou moeten betalen als schadevergoeding voor gederfde inkomsten , vormt , als bekend , het grote punt van meningsverschil . Da Hoogovens schatten , dat het staken van de levering van cokesovengas aan de Noordhollandse gemeenten , waarvoor sU nog contracten hebben variërend van IS tot tO Jaar , het bedrijf kont te staan op tenminste ƒIM miljoen aan mindere Inkomsten . Da Gasunie sou echter niet meer dan circa ƒ 70 miljoen geboden hebben voor het overnemen van de gasleveringen In Noordholland . Overigens , zou zo heeft de Gasunie verklaard , over de prUa nog te praten s ( jn met de Hoogovens . De laatste alen geeu heil In een genprek met de Gasunie , wel willen tij zich onderwarpen aan een bindende uitapraak van een nentrale commissie van drie aangaande het srhadevergoe dingsbedrag , hetgeen de Gasunie weer weigert",0,gas,1960s
"de stoomturbines komen te vervallen ! In het huishoudelijk gebruik verslinden de Amerikanen jaarlijks ook enorme hoeveelheden gas , vooral door de toepassing voor centrale verwarming . Vele zakenpanden worden eveneens met gas centraal verwarmd . Tenslotte worden nog grote hoeveelheden aardgas gebruikt als grondstof voor allerlei chemische industrieën . Vrijheid van gebruiksdoel De heer Nordholt vertelde , dat de gasprijs in Amerika overigens nog steeds hoger ligt dan de prijzen voor kolen en olie . Maar de voordelen van gas zijn zo groot , dat men er uiteindelijk toch veel voordeliger mee uit is . Bij afneming van meer dan 100.000 kubieke meter per maand is de industrieprijs slechts één-kwart van de prijs die een flinke huishoudelijke afnemer betaalt . Wat de industrieprijs betreft wordt in de V.S . geen onderscheid gemaakt tussen de soorten van bedrijf . Er heerst volledige vrijheid van het gebruiksdoel , iets wat men hier in Nederland vooralsnog niet van plan is na te volgen , zei mij ir . E. H. Muntinga , vice-voorzitter van de Kamer van Koophandel te Groningen . En dat is in principe helemaal fout , voegde hij eraan toe . In Amerika kunnen alleen de allergrootste industrieën ( waarvan men in Nederland nauwelijks vergelijkbare voorbeelden kan vinden ) soms kortingen bedingen , aldus de heer Nordholt .",2,gas,1960s
"Als eenmaal de uiteindeltfke overschakeling plaatsvindt , zoals dezer dagen in stadssector 12 , moet de verbruiker het verder maar over zich heen laten komen . Zijn hele kook- en wasmogelijkheden liggen nu in de handen van de ombouwfitter , die dinsdags na de avond-zonder-koffie en het ontbijt-zonder-thee bij hem aanbelt . De fitter maakt er zo kort mogelijke metten mee , want binnen de week moet voor de verbruiker alles weer normaal zijn al is dat voor een sector van 1000 aansluitingen nog nooit helemaal gelukt . Om geen minuut verloren te laten gaan , verzoekt het Hilversumse GEB zijn klanten zelfs zo weinig mogelijk met de fitters te praten . Die gas-monteurs zijn uiteraard het snelst klaar met splinternieuwe komfoors , geisers enz. , die zijn aangeschaft omdat de oude niet kon worden verbouwd . Zij vervangen de slangkraantjes door speciale veiligheids-aansluitkoppen , brengen de verbinding aan , en het toestel kan branden . Nu is het opvallend dat , wat die verbinding betreft , Hilversums GEB zelfs voor aardgas de grootste veiligheid ziet in een met canvas gevoerde rubberslang , die met een schroefverbinding aan het toestel zit . Redenering een andere dus dan b.v. in Den Haag zo kan men zonder wringen of losschroeven onder zijn toestel om het schoon te maken . Nieuwe kranen en slangverbinding zijn gratis . Aan alle , niet speciaal voor puur aardgas gekochte gastoestellen moet iets worden gedaan om ze voor verder gebruik geschikt te maken . Een enkel zeer nieuw model kan in huis worden omgezet , maar heel veel moet mee naar de werkplaats , die de ombouwfirma in een fabriekshal van het gasbedrijf heeft ingericht . Daar , temidden van rijen fornuizen van allerlei merk en type en stapels komfoors en geisers , wordt door tientallen fitters een race gehouden met de tijd de zaak moet zo snel mogelijk voor elkaar komen , voor de verbruiker èn om op tijd gereed te zijn voor de volgende sector . Materiaalgebrek en moeilijkheden met personeel hebben tot op heden nogal eens achterstand veroorzaakt . Dat materiaalgebrek kan bijvoorbeeld te wijten zijn aan het feit dat de fabrieken nog te weinig goede , veilige gaskranen produceren . Tijd kost soms ook de tegenslag dat er voor een bepaald type apparaat geen aardgasbranders zijn . Dan worden die in de werkplaats met de hand ! speciaal vervaardigd .",1,gas,1960s
"Nu heeft een deskundige op het gebied van de energie-voorziening , professor A. Proo b s t , onlangs in de Prawda een beschouwing gepubliceerd over een effektiever gebruik van brandstof . Hij zei , dat er in veel bedrijven bijzonder slordig met brandstoffen wordt omgesprongen . Hij wijst er op dat bijvoorbeeld bij de opwekking van energie in de ene centrale 325 gram brandstof per kilowatt nodig is , maar in verscheidene andere centrales 540 tot 570 gram . Ook bij de hoogovens is het brandstofverbruik sterk verschillend . De schrijver bepleit modernisering van de ketel- en oveninstallaties , waardoor in vele bedrijfstakken het brandstofverbruik met 15 tot 25 procent verminderd zou kunnen worden . Een andere belangrijke winst zou behaald kunnen worden door het volledig benutten van secundaire brandstof , zoals cokes- en hoogovengas en het gas , dat bij de olie-industrie ontstaat en dat nu vaak voor een groot deel verloren gaat . De schrijver berekent , dat hierdoor meer dan dertien miljoen ton brandstof jaarlijks bespaard zou kunnen worden . Het winnen en transporteren van een daaraan gelijke hoeveelheid kolen kost ongeveer een miljard roebel . De schrijver geeft ook aan waarom er zo weinig aan gedaan wordt om de secundaire brandstof die verloren gaat te benutten . Hij verklaart dit uit een verkeerde berekening van het economische voordeel dat dit oplevert . Bij deze berekening gaat men namelijk uit van de verkoopprijzen van brandstof , maar deze liggen in veel gevallen vér beneden de kostprijs . Als men op basis van deze kunstmatig laag vastgestelde prijzen gaat berekenen of het de moeite loont om maatregelen te nemen om de brandstof volledig te benutten , dan komt men meestal tot een negatief resultaat . Deze verkeerde prijsbepaling leidt er toe , dat men de bedrijven aanzet slordig met de brandstof om te springen , deze te verkwisten in plaats van er zuinig mee te zijn . In het bijzonder in de olie-verwerkende industrie schijnt dit het geval te zijn , omdat men hier ook nog met een zogenaamde gedifferentieerde prijs werkt voor gas dat binnen het bedrijf verbruikt wordt . De prijs hiervan ligt op ongeveer een vijftiende van de kostprijs van de brandstof . Hij pleit daarom voor maatregelen die de bedrijven zullen interesseren voor het besparen van brandstof . Hierdoor zou , gezien de cijfers die hij publiceert , inderdaad .een belangrijke bijdrage geleverd kunnen worden aan het oplossen van de problemen van de energievoorziening voor de zich snel ontwikkelende industrie . , is is ook in te Sowjet-Unie een belangrijke energiebron . Het grote moment de vlam ! Een nieuwe voorraad aangeboord .",0,gas,1960s
"De ontdekking van rijke aardgasvoorraden in de Groningse bodem , dat wil zeggen in het centrum van bedoeld gebied , schept de mogelijkheid om in snel tempo de bedoelde , nog bestaande achterstand definitief in te lopen. Dit zou het geval zijn , wanneer deze aardgasvoorraden voor zover dit nodig en mogelijk is , doelbewust worden gebruikt ter bevordering van de industrialisatie van het onderhavige gebied . Het heeft GS verheugd , dat bepaalde uitlatingen van regeringszijde voet gaven aan de indn , dat de rijke aardgasvondsten in dit gewest ook naar het aanvankelijk oorden der regering mede dienstbaar gemaakt zouden moeten worden aan de oplossing van de problemen van het Noorden .",2,gas,1960s
"In de opzienbarende publikatie wordt ook gezegd , dat volgens de laatste schattingen 5000 miljard kubieke meter aardgas aanwezig is in Groningen . Nog pas enkele weken geleden werd officieel bekend gemaakt , dat hier een aardgasvoorraad was bewezen van 1100 miljard kubieke meter . De NAM blijft overigens bü dit cyfer .",1,gas,1960s
"De minister van Economische Zaken , prof. dr. J. E. Andriessen , schat de waarde van de Groningse gasbel thans op 50 miljard gulden . Wat er aan aardgas onder de Groningse bodem zit , blijkt nu gelijk te staan met Nederlands nationaal inkomen van een heel jaar , zo vertelde de minister ons gisteravond .",2,gas,1960s
"Over de prijs van het aardgas Konden de huisvrouwen , die wij spraken , nog niet veel zinnigs zeggen . Uit de nota s kan men veelal geen wijs worden , omdat voor stadsgas vroeger een zomer- en een winterpnjs gold , terwijl vaak de perioden waarover het gas opgenomen werd , niet vergelijkbaar zijn . In ingezonden stukken in de plaatselijke pers hebben veel verbruikers er echter over geklaagd dat hun aardgasnota s een veel hogere prijs aanwijzen dan de vroegere stadSgasnota.s . In een enkel geval heeft het GEB moeten toegeven dat een foutieve berekening hft rilTpast De algemene indruk w i ? ensen is echter dat alleen het koken op aardgas beslist niet veel voordeliger zal zijn dan het koken op stadsgas . ? et Haagse GEB zegt De Gasunie heeft de financiële voordelen , Nu het aardgas het stadsgas verdringt ....",0,gas,1960s
